Date,Amount,Category,Text,,,,,,,,,,,
2025-02-28,6397.39,Clothing,Transaction at Biba,,,,,,,,,,,
2025-02-28,6631.32,Clothing,Transaction at H&M,,,,,,,,,,,
2025-02-28,12807.35,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-02-28,405.39,Food,Transaction at Burger King,,,,,,,,,,,
2025-02-28,15867.55,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-02-28,542.49,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-02-28,385.51,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-02-28,399.89,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-02-28,734.26,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-02-28,2802.92,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-02-28,23894.56,Travel,Transaction at Yatra,,,,,,,,,,,
2025-02-28,3820.0,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-02-28,3373.93,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-02-28,890.28,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-02-28,199.17,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-03-01,134562.78,Electronics,Transaction at Croma,,,,,,,,,,,
2025-03-01,817.05,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-03-01,686.25,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-03-01,4644.64,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-03-01,1391.99,Food,Transaction at KFC,,,,,,,,,,,
2025-03-01,2596.25,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-03-01,2496.95,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-03-01,869.52,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-03-01,1453.89,Food,Transaction at KFC,,,,,,,,,,,
2025-03-01,324.25,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-03-01,31193.55,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-03-01,3152.52,Grocery,Transaction at DMart,,,,,,,,,,,
2025-03-01,112609.25,Electronics,Transaction at Croma,,,,,,,,,,,
2025-03-01,1111.62,Bills,Transaction at BSNL,,,,,,,,,,,
2025-03-01,4399.28,Clothing,Transaction at H&M,,,,,,,,,,,
2025-03-01,16214.43,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-03-01,6578.53,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-03-01,3449.18,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-03-01,1569.14,Bills,Transaction at TNEB,,,,,,,,,,,
2025-03-01,419.27,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-03-01,2375.37,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-03-01,430.58,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-01,7703.86,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-03-01,10205.6,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-03-02,1402.49,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-02,7251.49,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-03-02,125285.33,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-03-02,4608.97,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-03-02,527.98,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-03-02,1519.02,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-03-02,8167.18,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-03-02,744.99,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-03-02,1509.21,Transport,Transaction at BMTC,,,,,,,,,,,
2025-03-02,11498.46,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-03-02,605.55,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-03-02,12748.07,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-03-02,97789.2,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-03-02,15562.66,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-03-02,18175.49,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-03-02,7375.27,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-02,2131.83,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-03-02,79100.36,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-03-02,2115.6,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-03-02,1484.72,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-03-02,1568.12,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-03-02,1026.85,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-03-03,5628.84,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-03-03,4397.76,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-03-03,13050.96,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-03-03,4731.56,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-03-03,2925.07,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-03-03,13743.93,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-03-03,275.5,Transport,Transaction at BMTC,,,,,,,,,,,
2025-03-03,5949.64,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-03-03,1363.23,Transport,Transaction at Ola,,,,,,,,,,,
2025-03-03,196.01,Food,Transaction at Subway,,,,,,,,,,,
2025-03-03,4881.81,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-03,10998.17,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-03-03,1076.89,Food,Transaction at CCD,,,,,,,,,,,
2025-03-03,2807.77,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-03-03,102320.3,Electronics,Transaction at HP World,,,,,,,,,,,
2025-03-03,328.65,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-03-03,1617.31,Transport,Transaction at Uber,,,,,,,,,,,
2025-03-03,9867.95,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-03-03,2448.71,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-03-03,3591.6,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-03-03,5369.6,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-03,1332.28,Food,Transaction at Subway,,,,,,,,,,,
2025-03-04,3989.88,Bills,Transaction at Airtel,,,,,,,,,,,
2025-03-04,4469.07,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-04,19475.39,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-03-04,4699.67,Bills,Transaction at Water Board,,,,,,,,,,,
2025-03-04,124.3,Food,Transaction at Starbucks,,,,,,,,,,,
2025-03-04,10656.21,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-04,406.84,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-03-04,4553.73,Grocery,Transaction at DMart,,,,,,,,,,,
2025-03-04,22779.58,Travel,Transaction at Vistara,,,,,,,,,,,
2025-03-04,1886.78,Bills,Transaction at Water Board,,,,,,,,,,,
2025-03-04,915.83,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-03-04,5222.41,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-03-04,6078.19,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-03-04,330.22,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-03-04,28052.17,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-03-04,5731.95,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-04,231.84,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-03-04,8860.5,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-03-04,307.1,Food,Transaction at A2B,,,,,,,,,,,
2025-03-04,15617.34,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-03-04,703.04,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-04,1488.0,Food,Transaction at Chai Point,,,,,,,,,,,
2025-03-04,602.24,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-03-04,1787.01,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-03-05,630.04,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-03-05,285.78,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-03-05,6917.49,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-03-05,1318.26,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-03-05,3057.97,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-03-05,63254.42,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-03-05,34711.89,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-03-05,117559.6,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-03-05,4807.08,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-03-05,12167.39,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-03-05,495.55,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-03-05,197.28,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-03-05,3613.79,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-05,6428.35,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-03-05,759.62,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-05,2574.11,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-03-05,1497.18,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-03-05,109625.55,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-03-05,363.75,Food,Transaction at Dominos,,,,,,,,,,,
2025-03-05,1144.68,Clothing,Transaction at Nike,,,,,,,,,,,
2025-03-05,9430.09,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-03-05,4317.2,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-03-05,1295.73,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-05,1153.91,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-03-06,10722.8,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-03-06,91984.49,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-03-06,18560.12,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-03-06,3437.12,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-03-06,657.5,Food,Transaction at Dominos,,,,,,,,,,,
2025-03-06,732.77,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-03-06,1114.15,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-03-06,6827.11,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-03-06,384.81,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-03-06,15695.48,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-03-06,1912.83,Transport,Transaction at BMTC,,,,,,,,,,,
2025-03-06,12349.36,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-03-06,908.57,Clothing,Transaction at Nike,,,,,,,,,,,
2025-03-06,7040.07,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-03-06,1550.7,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-03-06,121541.52,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-03-06,4701.17,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-03-06,4427.04,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-03-06,68551.77,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-03-06,5395.3,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-03-07,18244.44,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-03-07,16120.18,Travel,Transaction at Vistara,,,,,,,,,,,
2025-03-07,90972.17,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-03-07,1317.06,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-03-07,1304.28,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-07,19921.29,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-03-07,3943.29,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-03-07,88933.34,Electronics,Transaction at Croma,,,,,,,,,,,
2025-03-07,16122.93,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-03-07,3876.57,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-03-07,2109.88,Clothing,Transaction at Levis,,,,,,,,,,,
2025-03-07,771.64,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-03-07,4072.49,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-03-07,393.0,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-03-07,143383.11,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-03-07,1537.11,Bills,Transaction at TNEB,,,,,,,,,,,
2025-03-07,1996.41,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-03-07,13258.71,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-03-07,13112.23,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-03-07,1172.63,Bills,Transaction at BSNL,,,,,,,,,,,
2025-03-07,1208.77,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-03-07,6887.11,Clothing,Transaction at Nike,,,,,,,,,,,
2025-03-07,2376.12,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-03-07,949.14,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-03-07,759.69,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-03-07,582.02,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-03-07,19171.26,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-03-08,20599.36,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-03-08,520.34,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-03-08,134951.28,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-03-08,3333.89,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-03-08,28156.44,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-03-08,149.49,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-08,268.15,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-03-08,907.98,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-03-08,4301.2,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-08,1042.48,Transport,Transaction at Uber,,,,,,,,,,,
2025-03-08,85222.62,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-03-08,878.44,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-03-08,11760.51,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-08,13349.42,Travel,Transaction at Yatra,,,,,,,,,,,
2025-03-08,5691.5,Electronics,Transaction at HP World,,,,,,,,,,,
2025-03-08,99.44,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-03-08,3244.67,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-09,2367.05,Bills,Transaction at Water Board,,,,,,,,,,,
2025-03-09,525.86,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-03-09,1563.0,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-03-09,2425.89,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-09,6213.94,Clothing,Transaction at H&M,,,,,,,,,,,
2025-03-09,1874.69,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-03-09,391.41,Transport,Transaction at Uber,,,,,,,,,,,
2025-03-09,7935.36,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-03-09,63376.59,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-03-09,15705.09,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-03-09,18023.35,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-09,4097.87,Bills,Transaction at BSNL,,,,,,,,,,,
2025-03-09,6870.53,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-09,4178.62,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-03-09,147821.18,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-03-09,559.74,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-09,1642.04,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-03-09,1325.94,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-03-09,853.17,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-03-09,14143.03,Travel,Transaction at Vistara,,,,,,,,,,,
2025-03-09,1725.88,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-03-09,527.67,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-03-09,1180.26,Food,Transaction at Chai Point,,,,,,,,,,,
2025-03-09,83614.7,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-03-09,8573.25,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-03-09,631.19,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-03-09,1303.8,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-09,491.77,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-03-09,1271.83,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-09,59539.88,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-03-09,460.57,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-10,4193.58,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-03-10,1171.01,Bills,Transaction at Water Board,,,,,,,,,,,
2025-03-10,317.54,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-10,453.86,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-03-10,6766.19,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-03-10,1239.28,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-10,914.33,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-10,751.02,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-03-10,72988.29,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-03-10,497.17,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-03-10,18138.91,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-03-10,120546.32,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-03-10,17349.03,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-03-10,650.49,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-03-10,419.49,Transport,Transaction at Uber,,,,,,,,,,,
2025-03-10,3674.6,Bills,Transaction at BSNL,,,,,,,,,,,
2025-03-10,2869.21,Bills,Transaction at TNEB,,,,,,,,,,,
2025-03-10,745.12,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-03-10,1190.86,Food,Transaction at Starbucks,,,,,,,,,,,
2025-03-10,1366.39,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-10,478.45,Transport,Transaction at Rapido,,,,,,,,,,,
2025-03-11,837.29,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-11,4252.57,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-03-11,603.5,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-03-11,7479.22,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-03-11,633.31,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-03-11,58082.4,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-03-11,1259.99,Food,Transaction at Burger King,,,,,,,,,,,
2025-03-11,587.03,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-11,749.91,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-03-11,94787.15,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-03-11,2398.55,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-03-11,18350.66,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-03-11,103769.34,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-03-11,1422.96,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-03-11,16596.61,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-11,7810.69,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-03-11,17250.71,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-12,6585.16,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-03-12,480.99,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-03-12,19512.98,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-03-12,28470.79,Travel,Transaction at Air India,,,,,,,,,,,
2025-03-12,1104.21,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-03-12,17031.73,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-03-12,1044.41,Transport,Transaction at RedBus,,,,,,,,,,,
2025-03-12,908.94,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-03-12,915.86,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-03-12,12531.42,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-03-12,640.21,Food,Transaction at Dominos,,,,,,,,,,,
2025-03-12,431.04,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-03-12,4065.72,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-03-12,941.27,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-03-12,7513.01,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-03-12,101.19,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-12,1409.02,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-12,1991.31,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-03-12,3980.46,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-03-12,18769.15,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-03-13,9111.71,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-03-13,1655.5,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-03-13,124.01,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-13,1904.94,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-03-13,724.43,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-03-13,1028.29,Transport,Transaction at Rapido,,,,,,,,,,,
2025-03-13,5101.31,Travel,Transaction at Yatra,,,,,,,,,,,
2025-03-13,4493.18,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-03-13,158.17,Food,Transaction at Chai Point,,,,,,,,,,,
2025-03-13,6383.6,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-03-13,4294.92,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-03-13,6784.91,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-03-13,16551.34,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-13,5145.97,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-03-13,15118.17,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-03-14,1026.65,Food,Transaction at McDonalds,,,,,,,,,,,
2025-03-14,168.41,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-03-14,83348.78,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-03-14,10106.87,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-03-14,2522.7,Bills,Transaction at Airtel,,,,,,,,,,,
2025-03-14,653.83,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-14,299.83,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-03-14,2188.11,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-03-14,1350.33,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-03-14,3602.04,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-03-14,4561.05,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-03-14,20138.79,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-03-14,7587.1,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-03-14,10871.57,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-03-14,330.43,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-03-14,21624.82,Travel,Transaction at Yatra,,,,,,,,,,,
2025-03-14,130497.63,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-03-14,1404.38,Transport,Transaction at Ola,,,,,,,,,,,
2025-03-14,6330.6,Clothing,Transaction at Biba,,,,,,,,,,,
2025-03-14,11725.73,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-03-14,834.36,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-03-14,8255.87,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-03-14,1540.11,Travel,Transaction at Vistara,,,,,,,,,,,
2025-03-14,1339.23,Clothing,Transaction at Zara,,,,,,,,,,,
2025-03-15,341.31,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-15,424.28,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-03-15,677.2,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-03-15,1364.47,Clothing,Transaction at H&M,,,,,,,,,,,
2025-03-15,13207.5,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-03-15,375.96,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-03-15,2386.36,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-03-15,4589.48,Travel,Transaction at IndiGo,,,,,,,,,,,
